Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2025-10-13 15:30:00-04:00,187.8000030517578,188.89999389648438,187.52000427246094,188.32000732421875,188.32000732421875,13567029,0.0,0.0
2025-10-14 09:30:00-04:00,184.77999877929688,184.8000030517578,179.6999969482422,182.38499450683594,182.38499450683594,61673542,0.0,0.0
2025-10-14 10:30:00-04:00,182.3800048828125,182.42999267578125,180.94500732421875,181.5500030517578,181.5500030517578,24869258,0.0,0.0
2025-10-14 11:30:00-04:00,181.55999755859375,183.53599548339844,181.35000610351562,183.43629455566406,183.43629455566406,21469144,0.0,0.0
2025-10-14 12:30:00-04:00,183.44000244140625,184.1999969482422,182.91000366210938,183.22500610351562,183.22500610351562,20202579,0.0,0.0
2025-10-14 13:30:00-04:00,183.22999572753906,183.30999755859375,181.52349853515625,182.17999267578125,182.17999267578125,17686398,0.0,0.0
2025-10-14 14:30:00-04:00,182.17999267578125,182.3699951171875,181.72000122070312,181.89990234375,181.89990234375,13423471,0.0,0.0
2025-10-14 15:30:00-04:00,181.89599609375,181.9199981689453,179.8300018310547,180.07000732421875,180.07000732421875,26666011,0.0,0.0
2025-10-15 09:30:00-04:00,184.83999633789062,184.8699951171875,181.02000427246094,182.36990356445312,182.36990356445312,52916810,0.0,0.0
2025-10-15 10:30:00-04:00,182.3697967529297,183.2100067138672,181.5,181.71090698242188,181.71090698242188,28256632,0.0,0.0
2025-10-15 11:30:00-04:00,181.7100067138672,181.73899841308594,179.86090087890625,180.69020080566406,180.69020080566406,29801481,0.0,0.0
2025-10-15 12:30:00-04:00,180.69000244140625,180.74000549316406,177.2899932861328,178.17999267578125,178.17999267578125,27094307,0.0,0.0
2025-10-15 13:30:00-04:00,178.17999267578125,180.0207061767578,178.0850067138672,179.79490661621094,179.79490661621094,18813172,0.0,0.0
2025-10-15 14:30:00-04:00,179.7949981689453,180.67999267578125,179.6999969482422,180.16000366210938,180.16000366210938,13746081,0.0,0.0
2025-10-15 15:30:00-04:00,180.1699981689453,180.3699951171875,178.60459899902344,179.8699951171875,179.8699951171875,19911874,0.0,0.0
2025-10-16 09:30:00-04:00,182.19000244140625,183.02000427246094,181.24000549316406,182.41000366210938,182.41000366210938,41938632,0.0,0.0
2025-10-16 10:30:00-04:00,182.4199981689453,183.27999877929688,181.97000122070312,182.32139587402344,182.32139587402344,22390005,0.0,0.0
2025-10-16 11:30:00-04:00,182.32249450683594,182.7899932861328,180.82000732421875,180.96499633789062,180.96499633789062,20255390,0.0,0.0
2025-10-16 12:30:00-04:00,180.97000122070312,182.35000610351562,179.77000427246094,182.3300018310547,182.3300018310547,23943118,0.0,0.0
2025-10-16 13:30:00-04:00,182.3249969482422,182.52000427246094,179.8800048828125,180.33999633789062,180.33999633789062,19387187,0.0,0.0
2025-10-16 14:30:00-04:00,180.34010314941406,181.61000061035156,179.82000732421875,180.78500366210938,180.78500366210938,18685762,0.0,0.0
2025-10-16 15:30:00-04:00,180.8000030517578,182.00999450683594,180.49000549316406,181.81100463867188,181.81100463867188,13969567,0.0,0.0
2025-10-17 09:30:00-04:00,180.00999450683594,183.52999877929688,179.8000030517578,183.27999877929688,183.27999877929688,52215912,0.0,0.0
2025-10-17 10:30:00-04:00,183.27999877929688,183.35499572753906,180.57000732421875,180.8719940185547,180.8719940185547,27029244,0.0,0.0
2025-10-17 11:30:00-04:00,180.8800048828125,182.78509521484375,180.02000427246094,182.6300048828125,182.6300048828125,20595635,0.0,0.0
2025-10-17 12:30:00-04:00,182.6199951171875,182.97000122070312,182.00999450683594,182.36000061035156,182.36000061035156,13910035,0.0,0.0
2025-10-17 13:30:00-04:00,182.3699951171875,183.86500549316406,181.92999267578125,183.69000244140625,183.69000244140625,16815195,0.0,0.0
2025-10-17 14:30:00-04:00,183.6909942626953,184.10000610351562,183.2550048828125,183.7100067138672,183.7100067138672,15059096,0.0,0.0
2025-10-17 15:30:00-04:00,183.7100067138672,183.7899932861328,182.83999633789062,183.24000549316406,183.24000549316406,12278827,0.0,0.0
2025-10-20 09:30:00-04:00,183.07000732421875,185.05499267578125,181.72999572753906,184.94400024414062,184.94400024414062,39741770,0.0,0.0
2025-10-20 10:30:00-04:00,184.94000244140625,185.1999969482422,183.1300048828125,183.78500366210938,183.78500366210938,21790430,0.0,0.0
2025-10-20 11:30:00-04:00,183.77999877929688,183.8800048828125,183.02999877929688,183.80999755859375,183.80999755859375,12556026,0.0,0.0
2025-10-20 12:30:00-04:00,183.80999755859375,184.25990295410156,183.47999572753906,183.8159942626953,183.8159942626953,10187702,0.0,0.0
2025-10-20 13:30:00-04:00,183.80999755859375,183.96499633789062,183.47000122070312,183.63409423828125,183.63409423828125,7966091,0.0,0.0
2025-10-20 14:30:00-04:00,183.62530517578125,183.7949981689453,182.60000610351562,182.95530700683594,182.95530700683594,11984910,0.0,0.0
2025-10-20 15:30:00-04:00,182.9600067138672,183.1300048828125,182.4499969482422,182.57000732421875,182.57000732421875,11294009,0.0,0.0
2025-10-21 09:30:00-04:00,182.77999877929688,182.77999877929688,179.93499755859375,180.18499755859375,180.18499755859375,36389148,0.0,0.0
2025-10-21 10:30:00-04:00,180.1959991455078,182.18649291992188,179.8000030517578,181.91000366210938,181.91000366210938,20754684,0.0,0.0
2025-10-21 11:30:00-04:00,181.91000366210938,182.6510009765625,181.46009826660156,182.49000549316406,182.49000549316406,12199927,0.0,0.0
2025-10-21 12:30:00-04:00,182.49000549316406,182.49549865722656,181.0601043701172,181.47999572753906,181.47999572753906,11885756,0.0,0.0
2025-10-21 13:30:00-04:00,181.4801025390625,181.68499755859375,180.97000122070312,181.22999572753906,181.22999572753906,8908090,0.0,0.0
2025-10-21 14:30:00-04:00,181.22999572753906,181.47000122070312,180.92999267578125,181.3350067138672,181.3350067138672,9096058,0.0,0.0
2025-10-21 15:30:00-04:00,181.3350067138672,181.61990356445312,181.0800018310547,181.13999938964844,181.13999938964844,7546853,0.0,0.0
2025-10-22 09:30:00-04:00,181.1300048828125,183.44000244140625,180.2899932861328,180.3968963623047,180.3968963623047,34186154,0.0,0.0
2025-10-22 10:30:00-04:00,180.4199981689453,180.88999938964844,178.7899932861328,178.87010192871094,178.87010192871094,29126012,0.0,0.0
2025-10-22 11:30:00-04:00,178.89999389648438,179.9600067138672,177.89999389648438,179.22000122070312,179.22000122070312,19190846,0.0,0.0
2025-10-22 12:30:00-04:00,179.22000122070312,179.4387969970703,177.22999572753906,177.69000244140625,177.69000244140625,19775065,0.0,0.0
2025-10-22 13:30:00-04:00,177.67999267578125,178.04600524902344,176.77000427246094,177.7050018310547,177.7050018310547,17739839,0.0,0.0
2025-10-22 14:30:00-04:00,177.69000244140625,179.6300048828125,177.58999633789062,179.47669982910156,179.47669982910156,15270067,0.0,0.0
2025-10-22 15:30:00-04:00,179.47999572753906,180.38999938964844,179.4600067138672,180.2899932861328,180.2899932861328,11283433,0.0,0.0
2025-10-23 09:30:00-04:00,180.375,181.75999450683594,179.79010009765625,181.58009338378906,181.58009338378906,31763740,0.0,0.0
2025-10-23 10:30:00-04:00,181.5800018310547,182.39999389648438,181.22500610351562,181.9949951171875,181.9949951171875,16283069,0.0,0.0
2025-10-23 11:30:00-04:00,182.0,182.5,181.35409545898438,181.82000732421875,181.82000732421875,10578688,0.0,0.0
2025-10-23 12:30:00-04:00,181.82000732421875,182.2899932861328,181.57000732421875,181.78500366210938,181.78500366210938,9233407,0.0,0.0
2025-10-23 13:30:00-04:00,181.77999877929688,182.9409942626953,181.7440948486328,182.7100067138672,182.7100067138672,10330473,0.0,0.0
2025-10-23 14:30:00-04:00,182.7100067138672,183.02999877929688,182.64999389648438,182.78500366210938,182.78500366210938,9634220,0.0,0.0
2025-10-23 15:30:00-04:00,182.78500366210938,182.7899932861328,181.8800048828125,182.1999969482422,182.1999969482422,8583605,0.0,0.0
2025-10-24 09:30:00-04:00,183.8350067138672,186.02999877929688,183.5,184.61500549316406,184.61500549316406,37413753,0.0,0.0
2025-10-24 10:30:00-04:00,184.60000610351562,185.52999877929688,184.3300018310547,185.19000244140625,185.19000244140625,16357048,0.0,0.0
2025-10-24 11:30:00-04:00,185.19000244140625,185.60000610351562,185.0800018310547,185.08999633789062,185.08999633789062,11016169,0.0,0.0
2025-10-24 12:30:00-04:00,185.08999633789062,185.39999389648438,184.89999389648438,185.0,185.0,7696934,0.0,0.0
2025-10-24 13:30:00-04:00,185.00999450683594,185.64999389648438,184.99009704589844,185.27499389648438,185.27499389648438,9319098,0.0,0.0
2025-10-24 14:30:00-04:00,185.27000427246094,187.47000122070312,185.01499938964844,186.91000366210938,186.91000366210938,21613138,0.0,0.0
2025-10-24 15:30:00-04:00,186.91000366210938,187.0,186.06500244140625,186.25999450683594,186.25999450683594,14808808,0.0,0.0
2025-10-27 09:30:00-04:00,189.97999572753906,191.27000427246094,188.43179321289062,189.8800048828125,189.8800048828125,47161860,0.0,0.0
2025-10-27 10:30:00-04:00,189.8800048828125,191.47000122070312,189.6999969482422,190.92449951171875,190.92449951171875,20726049,0.0,0.0
2025-10-27 11:30:00-04:00,190.92410278320312,191.25,190.72149658203125,190.9250030517578,190.9250030517578,12818888,0.0,0.0
2025-10-27 12:30:00-04:00,190.92999267578125,191.77499389648438,190.77999877929688,191.3341064453125,191.3341064453125,12280428,0.0,0.0
2025-10-27 13:30:00-04:00,191.3350067138672,191.4499969482422,190.5399932861328,190.55999755859375,190.55999755859375,11050962,0.0,0.0
2025-10-27 14:30:00-04:00,190.55499267578125,190.9250030517578,190.27000427246094,190.7252960205078,190.7252960205078,13555691,0.0,0.0
2025-10-27 15:30:00-04:00,190.72999572753906,191.75,190.7100067138672,191.42999267578125,191.42999267578125,15074766,0.0,0.0
2025-10-28 09:30:00-04:00,193.0500030517578,195.468994140625,192.5601043701172,192.8249969482422,192.8249969482422,45569836,0.0,0.0
2025-10-28 10:30:00-04:00,192.8249969482422,193.34500122070312,192.1999969482422,192.80499267578125,192.80499267578125,15309085,0.0,0.0
2025-10-28 11:30:00-04:00,192.8000030517578,194.2100067138672,191.91000366210938,193.70010375976562,193.70010375976562,21440152,0.0,0.0
2025-10-28 12:30:00-04:00,193.7050018310547,196.57000732421875,193.26820373535156,194.58929443359375,194.58929443359375,44808829,0.0,0.0
2025-10-28 13:30:00-04:00,194.58999633789062,199.5399932861328,194.5,199.31199645996094,199.31199645996094,51096684,0.0,0.0
2025-10-28 14:30:00-04:00,199.31500244140625,202.20590209960938,199.05999755859375,202.01499938964844,202.01499938964844,58853278,0.0,0.0
2025-10-28 15:30:00-04:00,202.01499938964844,203.14999389648438,200.64999389648438,201.02999877929688,201.02999877929688,35924486,0.0,0.0
2025-10-29 09:30:00-04:00,207.97999572753906,212.1898956298828,207.08999633789062,210.61000061035156,210.61000061035156,113829055,0.0,0.0
2025-10-29 10:30:00-04:00,210.6199951171875,211.60000610351562,207.86500549316406,208.7949981689453,208.7949981689453,39423803,0.0,0.0
2025-10-29 11:30:00-04:00,208.7899932861328,209.07000732421875,205.02999877929688,206.58999633789062,206.58999633789062,34968460,0.0,0.0
2025-10-29 12:30:00-04:00,206.57899475097656,207.7899932861328,205.4499969482422,206.78900146484375,206.78900146484375,22268708,0.0,0.0
2025-10-29 13:30:00-04:00,206.77999877929688,208.02499389648438,206.22999572753906,206.94000244140625,206.94000244140625,20595473,0.0,0.0
2025-10-29 14:30:00-04:00,206.94000244140625,207.39999389648438,204.77999877929688,207.0399932861328,207.0399932861328,34988953,0.0,0.0
2025-10-29 15:30:00-04:00,207.02499389648438,208.0500030517578,206.52000427246094,207.0500030517578,207.0500030517578,19062261,0.0,0.0
2025-10-30 09:30:00-04:00,205.2050018310547,206.13999938964844,201.41000366210938,202.20590209960938,202.20590209960938,40981766,0.0,0.0
2025-10-30 10:30:00-04:00,202.1999969482422,203.85000610351562,202.0500030517578,203.0749969482422,203.0749969482422,16584564,0.0,0.0
2025-10-30 11:30:00-04:00,203.0800018310547,203.83999633789062,202.05999755859375,203.42990112304688,203.42990112304688,12480897,0.0,0.0
2025-10-30 12:30:00-04:00,203.42999267578125,203.82989501953125,202.44070434570312,203.05499267578125,203.05499267578125,9224051,0.0,0.0
2025-10-30 13:30:00-04:00,203.05999755859375,204.4799041748047,202.77999877929688,203.5904998779297,203.5904998779297,10066606,0.0,0.0
2025-10-30 14:30:00-04:00,203.5850067138672,204.27000427246094,201.8800048828125,202.54989624023438,202.54989624023438,11030647,0.0,0.0
2025-10-30 15:30:00-04:00,202.55999755859375,203.13999938964844,201.97999572753906,202.8000030517578,202.8000030517578,9738038,0.0,0.0
2025-10-31 09:30:00-04:00,206.4499969482422,207.97000122070312,204.6199951171875,205.47999572753906,205.47999572753906,26815362,0.0,0.0
2025-10-31 10:30:00-04:00,205.49000549316406,206.6199951171875,204.9600067138672,205.2801055908203,205.2801055908203,12951916,0.0,0.0
2025-10-31 11:30:00-04:00,205.2899932861328,205.6699981689453,203.22999572753906,203.98500061035156,203.98500061035156,14396998,0.0,0.0
2025-10-31 12:30:00-04:00,203.97999572753906,204.3800048828125,202.07000732421875,202.8365020751953,202.8365020751953,12054501,0.0,0.0
2025-10-31 13:30:00-04:00,202.80999755859375,204.36990356445312,202.42999267578125,204.27000427246094,204.27000427246094,9275762,0.0,0.0
2025-10-31 14:30:00-04:00,204.27999877929688,204.77000427246094,203.33999633789062,204.41000366210938,204.41000366210938,9598288,0.0,0.0
2025-10-31 15:30:00-04:00,204.41000366210938,204.6699981689453,202.38999938964844,202.41000366210938,202.41000366210938,12019512,0.0,0.0
2025-11-03 09:30:00-05:00,208.05499267578125,209.4499969482422,206.8000030517578,207.7949981689453,207.7949981689453,31975951,0.0,0.0
2025-11-03 10:30:00-05:00,207.7949981689453,208.5399932861328,207.02999877929688,207.9149932861328,207.9149932861328,13106502,0.0,0.0
2025-11-03 11:30:00-05:00,207.91000366210938,209.88999938964844,207.6999969482422,209.4199981689453,209.4199981689453,13815297,0.0,0.0
2025-11-03 12:30:00-05:00,209.4199981689453,211.3350067138672,209.38999938964844,210.95989990234375,210.95989990234375,17314585,0.0,0.0
2025-11-03 13:30:00-05:00,210.9550018310547,211.0500030517578,207.5,207.7050018310547,207.7050018310547,17239185,0.0,0.0
2025-11-03 14:30:00-05:00,207.69000244140625,208.42999267578125,206.8300018310547,207.0749969482422,207.0749969482422,15544676,0.0,0.0
2025-11-03 15:30:00-05:00,207.0800018310547,207.38999938964844,206.3300018310547,207.0,207.0,54948566,0.0,0.0
2025-11-04 09:30:00-05:00,202.94500732421875,203.9698944091797,200.89999389648438,201.6595001220703,201.6595001220703,31537039,0.0,0.0
2025-11-04 10:30:00-05:00,201.64500427246094,202.39999389648438,200.92410278320312,201.85000610351562,201.85000610351562,17357235,0.0,0.0
2025-11-04 11:30:00-05:00,201.85000610351562,202.3000030517578,199.8000030517578,200.97500610351562,200.97500610351562,15379806,0.0,0.0
2025-11-04 12:30:00-05:00,200.97760009765625,201.24000549316406,199.8000030517578,199.82510375976562,199.82510375976562,10260122,0.0,0.0
2025-11-04 13:30:00-05:00,199.82000732421875,200.85000610351562,199.20010375976562,200.19000244140625,200.19000244140625,12554670,0.0,0.0
2025-11-04 14:30:00-05:00,200.17999267578125,200.22999572753906,198.5800018310547,199.88499450683594,199.88499450683594,13670302,0.0,0.0
2025-11-04 15:30:00-05:00,199.88999938964844,200.25999450683594,197.92999267578125,198.5399932861328,198.5399932861328,13531541,0.0,0.0
2025-11-05 09:30:00-05:00,198.72000122070312,201.02000427246094,196.97999572753906,200.6300048828125,200.6300048828125,29256410,0.0,0.0
2025-11-05 10:30:00-05:00,200.63009643554688,202.9199981689453,200.33999633789062,202.33999633789062,202.33999633789062,15957621,0.0,0.0
2025-11-05 11:30:00-05:00,202.34010314941406,202.39999389648438,201.13999938964844,201.27000427246094,201.27000427246094,9158713,0.0,0.0
2025-11-05 12:30:00-05:00,201.27499389648438,201.8000030517578,200.67999267578125,200.9499969482422,200.9499969482422,7174505,0.0,0.0
2025-11-05 13:30:00-05:00,200.9499969482422,202.27499389648438,200.82000732421875,201.03500366210938,201.03500366210938,8374576,0.0,0.0
2025-11-05 14:30:00-05:00,201.0399932861328,201.52999877929688,199.14999389648438,199.5301055908203,199.5301055908203,9942383,0.0,0.0
2025-11-05 15:30:00-05:00,199.52999877929688,199.53500366210938,194.97000122070312,195.1699981689453,195.1699981689453,20754338,0.0,0.0
2025-11-06 09:30:00-05:00,196.35499572753906,197.6199951171875,192.00999450683594,193.06500244140625,193.06500244140625,34294010,0.0,0.0
2025-11-06 10:30:00-05:00,193.0782012939453,193.30999755859375,189.4499969482422,190.6999969482422,190.6999969482422,25489219,0.0,0.0
2025-11-06 11:30:00-05:00,190.68499755859375,190.75,186.3800048828125,186.82000732421875,186.82000732421875,23698146,0.0,0.0
2025-11-06 12:30:00-05:00,186.80999755859375,189.68499755859375,186.57000732421875,189.20640563964844,189.20640563964844,17626398,0.0,0.0
2025-11-06 13:30:00-05:00,189.19000244140625,190.58999633789062,188.335205078125,190.5,190.5,14197269,0.0,0.0
2025-11-06 14:30:00-05:00,190.49000549316406,190.69000244140625,189.28500366210938,189.82000732421875,189.82000732421875,12207324,0.0,0.0
2025-11-06 15:30:00-05:00,189.81500244140625,189.97999572753906,187.10000610351562,188.1699981689453,188.1699981689453,15254119,0.0,0.0
2025-11-07 09:30:00-05:00,184.86000061035156,185.6999969482422,181.75999450683594,182.42799377441406,182.42799377441406,43489348,0.0,0.0
2025-11-07 10:30:00-05:00,182.4346923828125,182.82000732421875,178.9199981689453,180.11219787597656,180.11219787597656,31031004,0.0,0.0
2025-11-07 11:30:00-05:00,180.10000610351562,182.61500549316406,179.6999969482422,182.05999755859375,182.05999755859375,18278444,0.0,0.0
2025-11-07 12:30:00-05:00,182.0399932861328,184.5,181.52999877929688,184.44000244140625,184.44000244140625,16835961,0.0,0.0
2025-11-07 13:30:00-05:00,184.44000244140625,185.47999572753906,183.67019653320312,184.98500061035156,184.98500061035156,18717862,0.0,0.0
